country,gender,age_group,religion,environment
Namibia,Female,56-65,Christianity,Rural
Namibia,Male,26-35,Christianity,Rural
Namibia,Male,36-45,Christianity,Rural
Namibia,Male,56-65,Christianity,Rural
Namibia,Female,26-35,Christianity,Rural
Namibia,Female,26-35,Christianity,Rural
Namibia,Female,18-25,Christianity,Rural
Namibia,Male,18-25,Christianity,Rural
Namibia,Male,36-45,Christianity,Rural
Namibia,Female,18-25,Christianity,Rural
Namibia,Male,46-55,Christianity,Rural
Namibia,Male,26-35,Christianity,Rural
Namibia,Male,18-25,Christianity,Rural
Namibia,Male,36-45,I do not identify with any religious group or faith,Rural
Namibia,Female,46-55,Christianity,Rural
Namibia,Male,65+,Christianity,Rural
Namibia,Male,18-25,Christianity,Rural
Namibia,Female,26-35,Christianity,Rural
Namibia,Female,46-55,Christianity,Rural
Namibia,Female,46-55,Christianity,Rural
Namibia,Male,46-55,Christianity,Rural
Namibia,Female,36-45,Christianity,Rural
Namibia,Male,26-35,Christianity,Rural
Namibia,Female,46-55,Christianity,Rural
Namibia,Female,18-25,Christianity,Rural
Namibia,Male,26-35,I do not identify with any religious group or faith,Rural
Namibia,Female,18-25,Christianity,Rural
Namibia,Female,18-25,Christianity,Rural
Namibia,Male,18-25,Christianity,Rural
Namibia,Female,26-35,Christianity,Rural
Namibia,Male,26-35,Other religious group,Rural
Namibia,Female,56-65,Christianity,Rural
Namibia,Male,46-55,Christianity,Rural
Namibia,Male,56-65,Christianity,Rural
Namibia,Female,36-45,Christianity,Rural
Namibia,Male,65+,Christianity,Rural
Namibia,Female,18-25,Christianity,Rural
Namibia,Male,18-25,Christianity,Rural
Namibia,Female,26-35,Christianity,Rural
Namibia,Male,18-25,Christianity,Rural
Namibia,Female,26-35,Christianity,Urban
Namibia,Female,36-45,Christianity,Urban
Namibia,Female,26-35,Christianity,Urban
Namibia,Female,36-45,Christianity,Rural
Namibia,Male,65+,Christianity,Rural
Namibia,Female,46-55,Christianity,Rural
Namibia,Female,46-55,Christianity,Rural
Namibia,Female,36-45,Christianity,Rural
Namibia,Female,26-35,Christianity,Urban
Namibia,Female,46-55,Christianity,Rural
Namibia,Female,36-45,Christianity,Rural
Namibia,Male,26-35,Christianity,Rural
Namibia,Female,36-45,Christianity,Rural
Namibia,Male,18-25,Christianity,Rural
Namibia,Male,36-45,,Urban
Namibia,Male,26-35,Christianity,Urban
Namibia,Female,18-25,Christianity,Rural
Namibia,Male,26-35,Christianity,Rural
Namibia,Male,36-45,Christianity,Urban
Namibia,Male,46-55,Christianity,Urban
Namibia,Male,18-25,Christianity,Rural
Namibia,Female,36-45,Christianity,Rural
Namibia,Male,36-45,Christianity,Rural
Namibia,Male,26-35,Christianity,Rural
Namibia,Female,18-25,Christianity,Urban
Namibia,Female,18-25,Christianity,Urban
Namibia,Male,18-25,Christianity,Urban
Namibia,Male,26-35,Christianity,Urban
Namibia,Male,26-35,Christianity,Rural
Namibia,Female,18-25,Christianity,Rural
Namibia,Male,26-35,Christianity,Rural
Namibia,Female,65+,Christianity,Rural
Namibia,Male,18-25,Christianity,Urban
Namibia,Female,36-45,Christianity,Urban
Namibia,Female,18-25,Christianity,Urban
Namibia,Male,26-35,Christianity,Urban
Namibia,Female,46-55,Christianity,Rural
Namibia,Male,46-55,Christianity,Rural
Namibia,Female,36-45,Christianity,Rural
Namibia,Male,65+,Christianity,Rural
Namibia,Male,36-45,Christianity,Rural
Namibia,Male,26-35,Christianity,Rural
Namibia,Female,26-35,Christianity,Rural
Namibia,Female,26-35,Christianity,Rural
Namibia,Female,26-35,Christianity,Rural
Namibia,Female,18-25,Other religious group,Urban
Namibia,Male,26-35,I do not identify with any religious group or faith,Urban
Namibia,Female,26-35,I do not identify with any religious group or faith,Urban
Namibia,Female,18-25,Christianity,Urban
Namibia,Male,26-35,Christianity,Rural
Namibia,Male,46-55,Christianity,Rural
Namibia,Female,46-55,Christianity,Rural
Namibia,Female,65+,Christianity,Rural
Namibia,Male,18-25,Christianity,Rural
Namibia,Male,26-35,Christianity,Rural
Namibia,Female,18-25,Christianity,Rural
Namibia,Male,36-45,Other religious group,Urban
Namibia,Male,56-65,Christianity,Urban
Namibia,Male,18-25,Christianity,Urban
Namibia,Female,26-35,Christianity,Urban
Namibia,Female,18-25,Christianity,Urban
Namibia,Female,26-35,Christianity,Urban
Namibia,Male,36-45,Christianity,Urban
Namibia,Female,36-45,Christianity,Rural
Namibia,Male,26-35,Christianity,Rural
Namibia,Female,65+,Christianity,Rural
Namibia,Male,56-65,Christianity,Rural
Namibia,Male,65+,Christianity,Rural
Namibia,Male,26-35,Christianity,Rural
Namibia,Male,46-55,Christianity,Rural
Namibia,Female,46-55,Christianity,Rural
Namibia,Male,36-45,Christianity,Urban
Namibia,Male,18-25,I do not identify with any religious group or faith,Rural
Namibia,Female,65+,Christianity,Rural
Namibia,Female,36-45,Christianity,Rural
Namibia,Male,46-55,Christianity,Rural
Namibia,Male,46-55,Christianity,Rural
Namibia,Male,46-55,Christianity,Rural
Namibia,Male,36-45,Christianity,Urban
Namibia,Male,18-25,Christianity,Rural
Namibia,Male,18-25,Christianity,Urban
Namibia,Female,46-55,Christianity,Urban
Namibia,Female,26-35,I do not identify with any religious group or faith,Rural
Namibia,Male,46-55,Christianity,Rural
Namibia,Female,26-35,Christianity,Rural
Namibia,Female,26-35,Christianity,Rural
Namibia,Female,18-25,Christianity,Rural
Namibia,Female,26-35,I do not identify with any religious group or faith,Rural
Namibia,Male,56-65,I do not identify with any religious group or faith,Rural
Namibia,Female,18-25,Christianity,Rural
Namibia,Male,65+,Christianity,Rural
Namibia,Male,46-55,Christianity,Rural
Namibia,Female,18-25,Christianity,Rural
Namibia,Female,36-45,Christianity,Rural
Namibia,Male,18-25,Christianity,Rural
Namibia,Female,26-35,Christianity,Rural
Namibia,Male,65+,Christianity,Rural
Namibia,Female,65+,Other religious group,Rural
Namibia,Male,56-65,Christianity,Rural
Namibia,Female,26-35,Christianity,Rural
Namibia,Female,26-35,Christianity,Rural
Namibia,Female,65+,Christianity,Rural
Namibia,Male,36-45,Christianity,Rural
Namibia,Female,36-45,Christianity,Rural
Namibia,Female,36-45,Christianity,Rural
Namibia,Male,26-35,Christianity,Rural
Namibia,Male,36-45,Christianity,Rural
Namibia,Female,18-25,Christianity,Rural
Namibia,Male,46-55,Christianity,Rural
Namibia,Female,36-45,Christianity,Rural
Namibia,Male,18-25,Christianity,Rural
Namibia,Female,18-25,Christianity,Rural
Namibia,Male,26-35,Christianity,Rural
Namibia,Male,36-45,Christianity,Rural
Namibia,Male,26-35,Christianity,Rural
Namibia,Female,36-45,Christianity,Rural
Namibia,Female,36-45,I do not identify with any religious group or faith,Rural
Namibia,Male,46-55,Christianity,Rural
Namibia,Female,26-35,Christianity,Rural
Namibia,Male,18-25,Christianity,Rural
Namibia,Male,36-45,,Rural
Namibia,Male,46-55,Christianity,Rural
Namibia,Female,18-25,Christianity,Rural
Namibia,Female,18-25,Christianity,Urban
Namibia,Male,46-55,Christianity,Rural
Namibia,Female,36-45,Christianity,Rural
Namibia,Female,36-45,I do not identify with any religious group or faith,Rural
Namibia,Male,65+,Christianity,Rural
Namibia,Female,36-45,Other religious group,Rural
Namibia,Female,36-45,Christianity,Rural
Namibia,Male,56-65,Christianity,Rural
Namibia,Male,36-45,Other religious group,Rural
Namibia,Female,26-35,Christianity,Rural
Namibia,Female,18-25,Christianity,Rural
Namibia,Female,56-65,Christianity,Rural
Namibia,Male,36-45,Christianity,Rural
Namibia,Male,18-25,I do not identify with any religious group or faith,Rural
Namibia,Female,56-65,Christianity,Urban
Namibia,Female,26-35,Christianity,Urban
Namibia,Male,18-25,Christianity,Urban
Namibia,Male,56-65,Other religious group,Rural
Namibia,Male,36-45,Christianity,Urban
Namibia,Male,18-25,Christianity,Rural
Namibia,Female,26-35,Christianity,Rural
Namibia,Female,56-65,Christianity,Rural
Namibia,Female,26-35,Other religious group,Rural
Namibia,Male,65+,Christianity,Rural
Namibia,Male,18-25,Christianity,Rural
Namibia,Male,18-25,Christianity,Urban
Namibia,Male,46-55,Christianity,Rural
Namibia,Female,36-45,Christianity,Rural
Namibia,Female,18-25,Christianity,Rural
Namibia,Male,46-55,Christianity,Urban
Namibia,Female,26-35,Christianity,Rural
Namibia,Female,26-35,Christianity,Urban
Namibia,Female,46-55,Christianity,Urban
Namibia,Male,18-25,Christianity,Rural
Namibia,Male,36-45,Christianity,Rural
Namibia,Male,26-35,Christianity,Rural
Namibia,Female,36-45,Christianity,Rural
Namibia,Female,18-25,Christianity,Rural
Namibia,Female,56-65,Christianity,Rural
Namibia,Male,56-65,Christianity,Rural
Namibia,Male,26-35,Christianity,Rural
Namibia,Male,26-35,Christianity,Rural
Namibia,Male,18-25,I do not identify with any religious group or faith,Rural
Namibia,Female,18-25,Christianity,Rural
Namibia,Female,36-45,Christianity,Rural
Namibia,Female,18-25,Christianity,Rural
Namibia,Female,46-55,Christianity,Rural
Namibia,Male,18-25,Christianity,Rural
Namibia,Male,26-35,Other religious group,Rural
Namibia,Male,26-35,Christianity,Urban
Namibia,Male,36-45,Christianity,Urban
Namibia,Female,26-35,Christianity,Urban
Namibia,Female,18-25,Other religious group,Urban
Namibia,Female,26-35,Christianity,Urban
Namibia,Male,26-35,Christianity,Urban
Namibia,Male,36-45,Christianity,Urban
Namibia,Female,26-35,Christianity,Urban
Namibia,Male,36-45,Christianity,Urban
Namibia,Female,26-35,Christianity,Urban
Namibia,Female,26-35,Christianity,Urban
Namibia,Male,46-55,Christianity,Urban
Namibia,Female,36-45,Christianity,Urban
Namibia,Male,36-45,,Urban
Namibia,Male,18-25,Christianity,Urban
Namibia,Female,26-35,Christianity,Urban
Niger,Male,36-45,Islam,Urban
Niger,Male,56-65,Islam,Urban
Niger,Female,46-55,Islam,Urban
Niger,Female,18-25,Islam,Urban
Niger,Female,36-45,Islam,Rural
Niger,Male,18-25,Islam,Rural
Niger,Male,56-65,Islam,Rural
Niger,Male,26-35,Islam,Rural
Niger,Male,36-45,Islam,Rural
Niger,Female,46-55,Islam,Urban
Niger,Male,65+,Islam,Rural
Niger,Male,18-25,Islam,Rural
Niger,Male,65+,Islam,Rural
Niger,Male,36-45,Islam,Urban
Niger,Male,56-65,Islam,Rural
Niger,Female,46-55,Islam,Rural
Niger,Male,36-45,Islam,Rural
Niger,Female,46-55,Islam,Rural
Niger,Male,26-35,Islam,Urban
Niger,Female,65+,Islam,Rural
Niger,Male,46-55,Islam,Rural
Niger,Male,46-55,Islam,Rural
Niger,Male,46-55,Islam,Urban
Niger,Female,36-45,Islam,Rural
Niger,Female,46-55,Islam,Rural
Niger,Female,46-55,Islam,Rural
Niger,Female,26-35,Islam,Rural
Niger,Female,56-65,Islam,Rural
Niger,Female,26-35,Islam,Rural
Niger,Female,26-35,Islam,Rural
Niger,Male,46-55,Islam,Rural
Niger,Female,26-35,Islam,Rural
Niger,Female,46-55,Islam,Urban
Niger,Female,36-45,Islam,Urban
Niger,Female,26-35,Islam,Urban
Niger,Female,65+,Islam,Urban
Niger,Male,36-45,Islam,Urban
Niger,Male,56-65,Islam,Rural
Niger,Female,18-25,Islam,Rural
Niger,Female,26-35,Islam,Rural
Niger,Male,18-25,Islam,Rural
Niger,Female,26-35,Islam,Rural
Niger,Female,26-35,Islam,Rural
Niger,Male,18-25,Islam,Rural
Niger,Male,36-45,Islam,Rural
Niger,Male,36-45,Islam,Urban
Niger,Male,18-25,Islam,Urban
Niger,Male,18-25,Islam,Urban
Niger,Male,36-45,Islam,Rural
Niger,Male,18-25,Islam,Rural
Niger,Male,56-65,Islam,Rural
Niger,Male,36-45,Islam,Rural
Niger,Female,18-25,Islam,Rural
Niger,Female,26-35,Islam,Rural
Niger,Male,56-65,Islam,Rural
Niger,Female,18-25,Islam,Rural
Niger,Male,46-55,Islam,Rural
Niger,Female,18-25,Islam,Rural
Niger,Male,18-25,Islam,Rural
Niger,Male,65+,Islam,Rural
Niger,Female,18-25,Islam,Rural
Niger,Female,46-55,Islam,Rural
Niger,Female,36-45,Islam,Rural
Niger,Male,18-25,Islam,Rural
Niger,Male,26-35,Islam,Rural
Niger,Female,18-25,Islam,Rural
Niger,Female,18-25,Islam,Rural
Niger,Male,18-25,Islam,Rural
Niger,Female,18-25,Islam,Rural
Niger,Female,18-25,Islam,Rural
Niger,Male,36-45,Islam,Rural
Niger,Male,26-35,Islam,Rural
Niger,Female,26-35,Islam,Urban
Niger,Female,36-45,Islam,Urban
Niger,Female,18-25,Islam,Rural
Niger,Female,26-35,Islam,Urban
Niger,Male,36-45,Islam,Rural
Niger,Female,18-25,Islam,Rural
Niger,Female,26-35,Islam,Urban
Niger,Female,46-55,Islam,Rural
Niger,Male,36-45,Islam,Urban
Niger,Male,18-25,Islam,Urban
Niger,Male,18-25,Islam,Rural
Niger,Male,36-45,Islam,Rural
Niger,Female,26-35,Islam,Rural
Niger,Male,18-25,Islam,Urban
Niger,Female,18-25,Islam,Rural
Niger,Male,18-25,Islam,Urban
Niger,Female,26-35,Islam,Urban
Niger,Female,26-35,Islam,Urban
Niger,Male,46-55,Islam,Urban
Niger,Female,36-45,Islam,Urban
Niger,Female,46-55,Islam,Urban
Niger,Male,18-25,Islam,Urban
Niger,Female,36-45,Islam,Urban
Niger,Male,46-55,Islam,Urban
Niger,Female,18-25,Islam,Urban
Niger,Male,18-25,Islam,Urban
Niger,Male,36-45,Islam,Urban
Niger,Female,18-25,Islam,Urban
Niger,Female,26-35,Islam,Urban
Niger,Female,26-35,Islam,Urban
Niger,Male,65+,Islam,Urban
Niger,Female,26-35,Islam,Urban
Niger,Female,46-55,Islam,Rural
Niger,Male,46-55,Islam,Rural
Niger,Female,56-65,Islam,Rural
Niger,Male,26-35,Islam,Rural
Niger,Male,36-45,Islam,Rural
Niger,Male,46-55,Islam,Rural
Niger,Male,36-45,Islam,Rural
Niger,Female,36-45,Islam,Urban
Niger,Female,26-35,Islam,Rural
Niger,Male,26-35,Islam,Urban
Niger,Female,18-25,Islam,Rural
Niger,Female,18-25,Islam,Urban
Niger,Male,18-25,Islam,Urban
Niger,Male,56-65,Islam,Urban
Niger,Male,18-25,Islam,Urban
Niger,Male,26-35,Islam,Urban
Niger,Male,18-25,Islam,Urban
Niger,Female,56-65,Islam,Rural
Niger,Female,36-45,Islam,Rural
Niger,Male,56-65,Islam,Rural
Niger,Female,18-25,Islam,Rural
Niger,Male,46-55,Islam,Rural
Niger,Female,26-35,Islam,Rural
Niger,Male,26-35,Islam,Rural
Niger,Male,18-25,Islam,Rural
Niger,Female,56-65,Islam,Rural
Niger,Female,18-25,Islam,Rural
Niger,Female,56-65,Islam,Rural
Niger,Male,36-45,Islam,Rural
Niger,Male,36-45,Islam,Rural
Niger,Male,65+,Islam,Rural
Niger,Female,26-35,Islam,Rural
Niger,Male,36-45,Islam,Rural
Niger,Female,36-45,Islam,Rural
Niger,Female,36-45,Islam,Rural
Niger,Male,46-55,Islam,Rural
Niger,Female,26-35,Islam,Rural
Niger,Female,56-65,Islam,Rural
Niger,Male,26-35,Islam,Rural
Niger,Male,26-35,Islam,Rural
Niger,Female,46-55,Islam,Rural
Niger,Male,26-35,Islam,Rural
Niger,Female,36-45,Islam,Rural
Niger,Male,26-35,Islam,Rural
Niger,Male,18-25,Islam,Rural
Niger,Male,18-25,Islam,Rural
Niger,Female,36-45,Islam,Rural
Niger,Male,18-25,Islam,Rural
Niger,Male,36-45,Islam,Rural
Niger,Female,26-35,Islam,Rural
Niger,Male,36-45,Islam,Rural
Niger,Female,36-45,Islam,Rural
Niger,Female,26-35,Islam,Rural
Niger,Male,56-65,Islam,Rural
Niger,Male,56-65,Islam,Rural
Niger,Female,18-25,Islam,Rural
Niger,Male,18-25,Islam,Rural
Niger,Female,26-35,Islam,Rural
Niger,Male,36-45,Islam,Rural
Niger,Female,46-55,Islam,Rural
Niger,Female,26-35,Islam,Rural
Niger,Male,18-25,Islam,Rural
Niger,Female,18-25,Islam,Rural
Niger,Female,56-65,Islam,Rural
Niger,Female,36-45,Islam,Rural
Niger,Female,36-45,Islam,Rural
Niger,Male,26-35,Islam,Rural
Niger,Male,26-35,Islam,Rural
Niger,Female,26-35,Islam,Rural
Niger,Female,26-35,Islam,Rural
Niger,Female,46-55,Islam,Rural
Niger,Male,18-25,Islam,Rural
Niger,Female,18-25,Islam,Rural
Niger,Female,26-35,Islam,Rural
Niger,Female,26-35,Islam,Rural
Niger,Female,36-45,Islam,Rural
Niger,Female,26-35,Islam,Rural
Niger,Female,18-25,Islam,Rural
Niger,Male,18-25,Islam,Rural
Niger,Male,26-35,Islam,Rural
Niger,Male,65+,Islam,Rural
Niger,Male,46-55,Islam,Rural
Niger,Female,18-25,Islam,Rural
Niger,Male,56-65,Islam,Rural
Niger,Male,26-35,Islam,Rural
Niger,Male,36-45,Islam,Rural
Niger,Male,56-65,Islam,Rural
Niger,Male,26-35,Islam,Rural
Niger,Male,46-55,Islam,Rural
Niger,Female,18-25,Islam,Rural
Niger,Male,46-55,Islam,Rural
Niger,Female,46-55,Islam,Rural
Niger,Female,36-45,Islam,Rural
Niger,Male,26-35,Islam,Rural
Niger,Male,36-45,Islam,Rural
Niger,Female,26-35,Islam,Rural
Niger,Male,46-55,Islam,Rural
Niger,Male,36-45,Islam,Rural
Niger,Female,18-25,Islam,Rural
Niger,Male,56-65,Islam,Rural
Niger,Male,26-35,Islam,Rural
Niger,Female,18-25,Islam,Rural
Niger,Female,46-55,Islam,Rural
Niger,Male,56-65,Islam,Rural
Niger,Female,26-35,Islam,Rural
Niger,Female,56-65,Islam,Rural
Niger,Female,26-35,Islam,Rural
Niger,Male,65+,Islam,Rural
Niger,Male,36-45,Islam,Rural
Niger,Male,18-25,Islam,Rural
Niger,Male,18-25,Islam,Rural
Niger,Female,18-25,Islam,Rural
Niger,Female,26-35,Islam,Rural
Niger,Female,18-25,Islam,Rural
Niger,Female,36-45,Islam,Rural
Niger,Female,18-25,Islam,Rural
Niger,Female,36-45,Islam,Rural
Niger,Female,36-45,Islam,Rural
Niger,Female,26-35,Islam,Rural
Niger,Male,46-55,Islam,Rural
Niger,Male,56-65,Islam,Rural
Niger,Male,46-55,Islam,Rural
Niger,Male,26-35,Islam,Rural
Niger,Female,26-35,Islam,Rural
Niger,Female,46-55,Islam,Rural
Niger,Female,18-25,Islam,Rural
Niger,Female,26-35,Islam,Rural
Niger,Male,65+,Islam,Rural
Niger,Female,46-55,Islam,Rural
Niger,Male,46-55,Other religious group,Rural
Niger,Male,36-45,Islam,Rural
Niger,Male,65+,Islam,Rural
Niger,Male,26-35,Islam,Rural
Niger,Male,46-55,Islam,Rural
Niger,Female,46-55,Islam,Rural
Niger,Female,36-45,Islam,Rural
Niger,Male,18-25,Islam,Rural
Niger,Male,26-35,Islam,Rural
Niger,Male,56-65,Islam,Rural
Niger,Female,36-45,Islam,Rural
Niger,Female,26-35,Islam,Rural
Niger,Female,56-65,Islam,Rural
Niger,Male,36-45,Islam,Rural
Niger,Female,18-25,Islam,Rural
Niger,Female,26-35,Islam,Rural
Niger,Male,26-35,Islam,Rural
Niger,Female,65+,Islam,Rural
Niger,Female,18-25,Islam,Rural
Niger,Male,46-55,Islam,Rural
Niger,Female,46-55,Islam,Rural
Niger,Female,18-25,Islam,Rural
Niger,Male,36-45,Islam,Rural
Niger,Male,46-55,Islam,Rural
Niger,Female,36-45,Islam,Rural
Niger,Male,36-45,Islam,Rural
Niger,Male,36-45,Islam,Rural
Niger,Female,18-25,Islam,Rural
Niger,Female,36-45,Islam,Rural
Niger,Male,26-35,Islam,Rural
Niger,Female,18-25,Islam,Rural
Niger,Male,65+,Islam,Rural
Niger,Female,36-45,Islam,Rural
Niger,Female,56-65,Islam,Rural
Niger,Female,46-55,Islam,Rural
Niger,Male,36-45,Islam,Rural
Niger,Male,56-65,Islam,Rural
Niger,Male,56-65,Islam,Rural
Niger,Male,56-65,Islam,Rural
Niger,Male,18-25,Islam,Rural
Niger,Female,18-25,Islam,Rural
Niger,Male,56-65,Islam,Rural
Niger,Male,46-55,Islam,Rural
Niger,Male,36-45,Islam,Rural
Niger,Female,36-45,Islam,Rural
Niger,Male,36-45,Islam,Rural
Niger,Male,18-25,Islam,Rural
Niger,Female,18-25,Islam,Rural
Niger,Female,18-25,Islam,Rural
Niger,Female,18-25,Islam,Rural
Niger,Male,56-65,Islam,Rural
Niger,Female,18-25,Islam,Rural
Niger,Male,46-55,Islam,Rural
Niger,Female,46-55,Islam,Rural
Niger,Male,65+,Islam,Rural
Niger,Male,56-65,Islam,Rural
Niger,Female,46-55,Islam,Rural
Niger,Male,18-25,Islam,Rural
Niger,Male,36-45,Islam,Rural
Niger,Female,26-35,Islam,Urban
Niger,Female,18-25,Islam,Rural
Niger,Male,36-45,Islam,Urban
Niger,Male,56-65,Islam,Rural
Niger,Female,56-65,Islam,Urban
Niger,Male,36-45,Islam,Rural
Niger,Male,46-55,Islam,Rural
Niger,Male,65+,Islam,Urban
Niger,Female,56-65,Islam,Rural
Niger,Male,56-65,Islam,Rural
Niger,Female,36-45,Islam,Rural
Niger,Female,18-25,Islam,Rural
Niger,Female,26-35,Islam,Rural
Niger,Female,36-45,Islam,Rural
Niger,Female,56-65,Islam,Rural
Niger,Female,18-25,Islam,Rural
Niger,Male,46-55,Islam,Rural
