country,gender,age_group,religion,environment
Spain,Male,36-45,I do not identify with any religious group or faith,
Spain,Female,46-55,Christianity,
Spain,Female,36-45,Christianity,
Spain,Male,56-65,Christianity,
Spain,Male,36-45,I do not identify with any religious group or faith,
Spain,Female,18-25,I do not identify with any religious group or faith,
Spain,Male,36-45,Christianity,
Spain,Female,36-45,I do not identify with any religious group or faith,
Spain,Female,46-55,Christianity,
Spain,Male,26-35,I do not identify with any religious group or faith,
Spain,Female,56-65,I do not identify with any religious group or faith,
Spain,Female,46-55,I do not identify with any religious group or faith,
Spain,Male,36-45,Christianity,
Spain,Female,36-45,Christianity,
Spain,Female,46-55,I do not identify with any religious group or faith,
Spain,Male,36-45,I do not identify with any religious group or faith,
Spain,Female,36-45,I do not identify with any religious group or faith,
Spain,Male,46-55,Christianity,
Spain,Male,46-55,Christianity,
Spain,Male,56-65,I do not identify with any religious group or faith,
Spain,Male,36-45,I do not identify with any religious group or faith,
Spain,Male,56-65,,
Spain,Female,36-45,I do not identify with any religious group or faith,
Spain,Male,56-65,I do not identify with any religious group or faith,
Spain,Female,65+,Christianity,
Spain,Male,36-45,I do not identify with any religious group or faith,
Spain,Female,18-25,,
Spain,Male,36-45,Christianity,
Spain,Female,18-25,I do not identify with any religious group or faith,
Spain,Female,36-45,I do not identify with any religious group or faith,
Spain,Female,26-35,Christianity,
Spain,Male,46-55,I do not identify with any religious group or faith,
Spain,Female,26-35,I do not identify with any religious group or faith,
Spain,Male,56-65,Christianity,
Spain,Female,26-35,I do not identify with any religious group or faith,
Spain,Female,46-55,Christianity,
Spain,Male,36-45,Christianity,
Spain,Female,36-45,I do not identify with any religious group or faith,
Spain,Male,26-35,I do not identify with any religious group or faith,
Spain,Female,18-25,Christianity,
Spain,Female,46-55,Christianity,
Spain,Male,36-45,I do not identify with any religious group or faith,
Spain,Female,36-45,Christianity,
Spain,Male,65+,I do not identify with any religious group or faith,
Spain,Male,36-45,Christianity,
Spain,Male,26-35,I do not identify with any religious group or faith,
Spain,Female,36-45,I do not identify with any religious group or faith,
Spain,Female,26-35,Christianity,
Spain,Female,36-45,I do not identify with any religious group or faith,
Spain,Female,46-55,Christianity,
Spain,Female,36-45,Christianity,
Spain,Female,56-65,I do not identify with any religious group or faith,
Spain,Female,56-65,I do not identify with any religious group or faith,
Spain,Female,26-35,,
Spain,Male,18-25,,
Spain,Male,56-65,Christianity,
Spain,Male,46-55,I do not identify with any religious group or faith,
Spain,Female,,I do not identify with any religious group or faith,
Spain,Male,36-45,I do not identify with any religious group or faith,
Spain,Female,46-55,I do not identify with any religious group or faith,
Spain,Female,26-35,I do not identify with any religious group or faith,
Spain,Male,46-55,I do not identify with any religious group or faith,
Spain,Male,36-45,I do not identify with any religious group or faith,
Spain,Female,56-65,Christianity,
Spain,Female,46-55,I do not identify with any religious group or faith,
Spain,Male,36-45,Christianity,
Spain,Male,65+,I do not identify with any religious group or faith,
Spain,Male,36-45,Christianity,
Spain,Male,26-35,Christianity,
Spain,Female,46-55,Christianity,
Spain,Female,36-45,Christianity,
Spain,Female,36-45,I do not identify with any religious group or faith,
Spain,Female,36-45,Christianity,
Spain,Male,46-55,Christianity,
Spain,Male,36-45,I do not identify with any religious group or faith,
Spain,Male,46-55,Christianity,
Spain,Male,36-45,Christianity,
Spain,Female,65+,Christianity,
Spain,Female,46-55,I do not identify with any religious group or faith,
Spain,Male,18-25,Christianity,
Spain,Male,65+,Christianity,
Spain,Female,46-55,Christianity,
Spain,Female,,Christianity,
Spain,Female,56-65,Christianity,
Spain,Female,36-45,,
Spain,Female,46-55,Christianity,
Spain,Male,56-65,Christianity,
Spain,Male,46-55,I do not identify with any religious group or faith,
Spain,Female,46-55,I do not identify with any religious group or faith,
Spain,Female,56-65,Christianity,
Spain,Male,46-55,Christianity,
Spain,Female,65+,Christianity,
Spain,Female,46-55,Christianity,
Spain,Female,65+,Christianity,
Spain,Male,18-25,Christianity,
Spain,Male,56-65,Christianity,
Spain,Male,46-55,I do not identify with any religious group or faith,
Spain,Male,36-45,Christianity,
Spain,Female,56-65,Christianity,
Spain,Female,26-35,I do not identify with any religious group or faith,
Spain,Female,65+,Christianity,
Spain,Female,65+,Christianity,
Spain,Male,56-65,Christianity,
Spain,Female,46-55,Christianity,
Spain,Female,36-45,Christianity,
Spain,Male,56-65,Christianity,
Spain,Female,46-55,Christianity,
Spain,Male,65+,I do not identify with any religious group or faith,
Spain,Female,56-65,I do not identify with any religious group or faith,
Spain,Male,65+,Christianity,
Spain,Male,56-65,Christianity,
Spain,Female,56-65,Christianity,
Spain,Female,56-65,Christianity,
Spain,Male,46-55,Christianity,
Spain,Male,56-65,Christianity,
Spain,Male,65+,I do not identify with any religious group or faith,
Spain,Female,46-55,Christianity,
Spain,Female,56-65,Christianity,
Spain,Male,46-55,I do not identify with any religious group or faith,
Spain,Female,56-65,Christianity,
Spain,Female,56-65,Christianity,
Spain,Male,46-55,I do not identify with any religious group or faith,
Spain,Male,46-55,Christianity,
Spain,Female,46-55,Christianity,
Spain,Male,,Christianity,
Spain,Female,56-65,Christianity,
Spain,Male,46-55,I do not identify with any religious group or faith,
Spain,Female,46-55,I do not identify with any religious group or faith,
Spain,Female,56-65,I do not identify with any religious group or faith,
Spain,Male,46-55,I do not identify with any religious group or faith,
Spain,Female,56-65,Christianity,
Spain,Male,56-65,Christianity,
Spain,Male,56-65,Christianity,
Spain,Male,46-55,Christianity,
Spain,Female,46-55,I do not identify with any religious group or faith,
Spain,Male,56-65,Christianity,
Spain,Male,46-55,Christianity,
Spain,Male,36-45,Christianity,
Spain,Male,65+,I do not identify with any religious group or faith,
Spain,Female,65+,Christianity,
Spain,Male,18-25,I do not identify with any religious group or faith,
Spain,Male,65+,Christianity,
Spain,Female,65+,Christianity,
Spain,Female,65+,Christianity,
Spain,Male,46-55,Christianity,
Spain,Female,65+,Christianity,
Spain,Male,56-65,Christianity,
Spain,Female,56-65,Christianity,
Spain,Male,65+,Christianity,
Spain,Male,65+,Christianity,
Spain,Male,46-55,Christianity,
Spain,Female,36-45,Christianity,
Spain,Male,36-45,I do not identify with any religious group or faith,
Spain,Female,,I do not identify with any religious group or faith,
Spain,Male,46-55,Christianity,
Spain,Female,56-65,I do not identify with any religious group or faith,
Spain,Female,36-45,Christianity,
Spain,Male,65+,Christianity,
Spain,Female,65+,Christianity,
Spain,Male,65+,Christianity,
Spain,Male,65+,Christianity,
Spain,Female,46-55,Christianity,
Spain,Male,65+,Christianity,
Spain,Male,65+,Christianity,
Spain,Male,56-65,I do not identify with any religious group or faith,
Spain,Female,65+,Christianity,
Spain,Female,46-55,I do not identify with any religious group or faith,
Spain,Male,46-55,Christianity,
Spain,Female,46-55,Christianity,
Spain,Male,56-65,Christianity,
Spain,Male,56-65,Christianity,
Spain,Male,26-35,Christianity,
Spain,Female,65+,I do not identify with any religious group or faith,
Spain,Female,56-65,Christianity,
Spain,Male,56-65,Christianity,
Spain,Male,36-45,Christianity,
Spain,Female,,Christianity,
Spain,Male,46-55,Christianity,
Spain,Male,56-65,Christianity,
Spain,Female,46-55,Christianity,
Spain,Female,56-65,Christianity,
Spain,Female,65+,Christianity,
Sweden,Male,36-45,Christianity,
Sweden,Male,56-65,Christianity,
Sweden,Male,65+,Christianity,
Sweden,Male,46-55,I do not identify with any religious group or faith,
Sweden,Male,46-55,Christianity,
Sweden,Male,36-45,I do not identify with any religious group or faith,
Sweden,Female,36-45,I do not identify with any religious group or faith,
Sweden,Male,65+,Christianity,
Sweden,Female,36-45,Christianity,
Sweden,Male,36-45,I do not identify with any religious group or faith,
Sweden,Male,56-65,I do not identify with any religious group or faith,
Sweden,Female,46-55,Christianity,
Sweden,Female,56-65,I do not identify with any religious group or faith,
Sweden,Female,46-55,Christianity,
Sweden,Male,65+,Christianity,
Sweden,Female,65+,I do not identify with any religious group or faith,
Sweden,Male,65+,Christianity,
Sweden,Female,65+,Christianity,
Sweden,Male,65+,I do not identify with any religious group or faith,
Sweden,Male,56-65,Christianity,
Sweden,Male,36-45,I do not identify with any religious group or faith,
Sweden,Male,65+,I do not identify with any religious group or faith,
Sweden,Male,26-35,I do not identify with any religious group or faith,
Sweden,Female,56-65,I do not identify with any religious group or faith,
Sweden,Female,56-65,Christianity,
Sweden,Male,46-55,I do not identify with any religious group or faith,
Sweden,Male,46-55,I do not identify with any religious group or faith,
Sweden,Male,46-55,Christianity,
Sweden,Male,56-65,Christianity,
Sweden,Female,65+,I do not identify with any religious group or faith,
Sweden,Female,46-55,I do not identify with any religious group or faith,
Sweden,Female,65+,Christianity,
Sweden,Male,36-45,Christianity,
Sweden,Female,65+,I do not identify with any religious group or faith,
Sweden,Male,46-55,Christianity,
Sweden,Male,56-65,Christianity,
Sweden,Male,56-65,I do not identify with any religious group or faith,
Sweden,Female,26-35,I do not identify with any religious group or faith,
Sweden,Male,65+,I do not identify with any religious group or faith,
Sweden,Male,36-45,I do not identify with any religious group or faith,
Sweden,Male,65+,Christianity,
Sweden,Female,18-25,Christianity,
Sweden,Female,46-55,Christianity,
Sweden,Female,18-25,I do not identify with any religious group or faith,
Sweden,Female,26-35,I do not identify with any religious group or faith,
Sweden,Male,46-55,I do not identify with any religious group or faith,
Sweden,Male,26-35,I do not identify with any religious group or faith,
Sweden,Male,65+,I do not identify with any religious group or faith,
Sweden,Female,46-55,Christianity,
Sweden,Male,36-45,Christianity,
Sweden,Male,36-45,Christianity,
Sweden,Male,65+,I do not identify with any religious group or faith,
Sweden,Male,36-45,Christianity,
Sweden,Male,18-25,I do not identify with any religious group or faith,
Sweden,Female,46-55,Christianity,
Sweden,Female,56-65,Christianity,
Sweden,Male,65+,Christianity,
Sweden,Male,65+,I do not identify with any religious group or faith,
Sweden,Male,56-65,I do not identify with any religious group or faith,
Sweden,Male,26-35,I do not identify with any religious group or faith,
Sweden,Male,65+,I do not identify with any religious group or faith,
Sweden,Female,65+,Christianity,
Sweden,Female,56-65,Christianity,
Sweden,Male,36-45,Christianity,
Sweden,Male,65+,Christianity,
Sweden,Male,56-65,I do not identify with any religious group or faith,
Sweden,Male,56-65,,
Sweden,Male,65+,I do not identify with any religious group or faith,
Sweden,Male,56-65,I do not identify with any religious group or faith,
Sweden,Male,65+,Christianity,
Sweden,Female,65+,Christianity,
Sweden,Female,65+,Christianity,
Sweden,Male,36-45,,
Sweden,Female,65+,I do not identify with any religious group or faith,
