country,gender,age_group,religion,environment
Costa Rica,Male,65+,Christianity,Urban
Costa Rica,Male,26-35,Christianity,Urban
Costa Rica,Female,46-55,Christianity,Urban
Costa Rica,Male,36-45,Christianity,Urban
Costa Rica,Female,46-55,Christianity,Urban
Costa Rica,Female,18-25,I do not identify with any religious group or faith,Urban
Costa Rica,Female,56-65,Christianity,Urban
Costa Rica,Female,36-45,Christianity,Urban
Costa Rica,Male,26-35,I do not identify with any religious group or faith,Urban
Costa Rica,Female,46-55,Christianity,Urban
Costa Rica,Male,56-65,Christianity,Urban
Costa Rica,Female,65+,Christianity,Urban
Costa Rica,Male,36-45,Christianity,Urban
Costa Rica,Female,56-65,Christianity,Urban
Costa Rica,Male,56-65,Christianity,Urban
Costa Rica,Male,65+,Christianity,Urban
Costa Rica,Male,65+,Christianity,Urban
Costa Rica,Male,18-25,I do not identify with any religious group or faith,Urban
Costa Rica,Female,26-35,Christianity,Urban
Costa Rica,Male,36-45,Christianity,Urban
Costa Rica,Female,18-25,Christianity,Urban
Costa Rica,Female,56-65,Christianity,Urban
Costa Rica,Male,56-65,I do not identify with any religious group or faith,Urban
Costa Rica,Male,46-55,I do not identify with any religious group or faith,Urban
Costa Rica,Female,56-65,Christianity,Urban
Costa Rica,Male,36-45,Christianity,Urban
Costa Rica,Female,46-55,I do not identify with any religious group or faith,Urban
Costa Rica,Male,36-45,I do not identify with any religious group or faith,Urban
Costa Rica,Male,18-25,Christianity,Urban
Costa Rica,Female,65+,Christianity,Urban
Costa Rica,Female,26-35,Christianity,Urban
Costa Rica,Female,36-45,Christianity,Urban
Costa Rica,Female,56-65,I do not identify with any religious group or faith,Urban
Costa Rica,Male,26-35,I do not identify with any religious group or faith,Urban
Costa Rica,Female,36-45,I do not identify with any religious group or faith,Urban
Costa Rica,Male,56-65,I do not identify with any religious group or faith,Urban
Costa Rica,Male,65+,Christianity,Urban
Costa Rica,Female,56-65,Christianity,Urban
Costa Rica,Female,46-55,Christianity,Urban
Costa Rica,Female,65+,Judaism,Urban
Costa Rica,Male,65+,Christianity,Urban
Costa Rica,Male,26-35,Christianity,Urban
Costa Rica,Male,56-65,I do not identify with any religious group or faith,Urban
Costa Rica,Female,46-55,Christianity,Urban
Costa Rica,Male,56-65,I do not identify with any religious group or faith,Urban
Costa Rica,Male,18-25,Christianity,Urban
Costa Rica,Female,26-35,Christianity,Urban
Costa Rica,Female,56-65,Christianity,Urban
Costa Rica,Female,18-25,Christianity,Urban
Costa Rica,Female,65+,I do not identify with any religious group or faith,Urban
Costa Rica,Male,56-65,Christianity,Urban
Costa Rica,Male,56-65,Christianity,Urban
Costa Rica,Female,65+,Christianity,Urban
Costa Rica,Female,26-35,Christianity,Urban
Costa Rica,Male,18-25,Christianity,Urban
Costa Rica,Male,36-45,Christianity,Urban
Costa Rica,Male,56-65,Christianity,Urban
Costa Rica,Female,18-25,Christianity,Urban
Costa Rica,Male,36-45,I do not identify with any religious group or faith,Urban
Costa Rica,Female,56-65,Christianity,Urban
Costa Rica,Female,46-55,I do not identify with any religious group or faith,Urban
Costa Rica,Male,56-65,Christianity,Urban
Costa Rica,Male,18-25,Christianity,Urban
Costa Rica,Female,26-35,Christianity,Urban
Costa Rica,Female,18-25,Christianity,Urban
Costa Rica,Male,56-65,Christianity,Urban
Costa Rica,Male,36-45,Christianity,Urban
Costa Rica,Female,26-35,Christianity,Urban
Costa Rica,Male,65+,Christianity,Urban
Costa Rica,Male,36-45,I do not identify with any religious group or faith,Urban
Costa Rica,Female,56-65,Christianity,Urban
Costa Rica,Male,46-55,Christianity,Urban
Costa Rica,Female,36-45,Christianity,Urban
Costa Rica,Female,26-35,Christianity,Urban
Costa Rica,Male,18-25,I do not identify with any religious group or faith,Urban
Costa Rica,Female,56-65,Christianity,Urban
Costa Rica,Male,46-55,Christianity,Urban
Costa Rica,Female,18-25,Christianity,Urban
Costa Rica,Female,46-55,Christianity,Urban
Costa Rica,Female,46-55,Christianity,Urban
Costa Rica,Male,56-65,I do not identify with any religious group or faith,Urban
Costa Rica,Female,56-65,Christianity,Urban
Costa Rica,Female,56-65,Christianity,Urban
Costa Rica,Female,36-45,Christianity,Urban
Costa Rica,Male,65+,Christianity,Urban
Costa Rica,Male,36-45,Christianity,Urban
Costa Rica,Male,65+,I do not identify with any religious group or faith,Urban
Costa Rica,Male,36-45,Christianity,Urban
Costa Rica,Female,46-55,Christianity,Urban
Costa Rica,Female,26-35,I do not identify with any religious group or faith,Urban
Costa Rica,Male,46-55,I do not identify with any religious group or faith,Urban
Costa Rica,Male,26-35,Christianity,Urban
Costa Rica,Male,56-65,I do not identify with any religious group or faith,Urban
Costa Rica,Female,56-65,I do not identify with any religious group or faith,Urban
Costa Rica,Female,65+,Christianity,Urban
Costa Rica,Female,26-35,Christianity,Urban
Costa Rica,Male,18-25,Christianity,Urban
Costa Rica,Male,46-55,Christianity,Urban
Costa Rica,Male,26-35,Christianity,Urban
Costa Rica,Male,18-25,Christianity,Urban
Costa Rica,Female,56-65,Christianity,Urban
Costa Rica,Male,26-35,Christianity,Urban
Costa Rica,Male,36-45,Christianity,Urban
Costa Rica,Female,26-35,Christianity,Urban
Costa Rica,Female,65+,Christianity,Urban
Costa Rica,Female,26-35,Christianity,Urban
Costa Rica,Female,56-65,Christianity,Urban
Costa Rica,Male,65+,I do not identify with any religious group or faith,Urban
Costa Rica,Male,56-65,Christianity,Urban
Costa Rica,Male,46-55,Christianity,Urban
Costa Rica,Female,36-45,Christianity,Urban
Costa Rica,Female,36-45,Christianity,Urban
Costa Rica,Male,26-35,Christianity,Urban
Costa Rica,Female,36-45,Christianity,Urban
Costa Rica,Male,56-65,Christianity,Urban
Costa Rica,Female,26-35,I do not identify with any religious group or faith,Urban
Costa Rica,Male,18-25,I do not identify with any religious group or faith,Urban
Costa Rica,Male,65+,Christianity,Urban
Costa Rica,Female,56-65,I do not identify with any religious group or faith,Urban
Costa Rica,Male,26-35,Christianity,Urban
Costa Rica,Female,36-45,Christianity,Urban
Costa Rica,Male,65+,Christianity,Urban
Costa Rica,Female,36-45,Christianity,Urban
Costa Rica,Female,46-55,Christianity,Urban
Costa Rica,Male,36-45,Christianity,Urban
Costa Rica,Female,18-25,Christianity,Urban
Costa Rica,Male,18-25,Christianity,Urban
Costa Rica,Female,65+,I do not identify with any religious group or faith,Urban
Costa Rica,Male,56-65,Christianity,Urban
Costa Rica,Female,26-35,Christianity,Urban
Costa Rica,Male,36-45,Christianity,Urban
Costa Rica,Female,18-25,Other religious group,Urban
Costa Rica,Female,56-65,Christianity,Urban
Costa Rica,Male,18-25,,Urban
Costa Rica,Female,26-35,,Urban
Costa Rica,Male,65+,Christianity,Urban
Costa Rica,Male,56-65,Christianity,Urban
Costa Rica,Female,18-25,Christianity,Urban
Costa Rica,Male,26-35,Christianity,Urban
Costa Rica,Female,56-65,Christianity,Urban
Costa Rica,Female,36-45,Christianity,Urban
Costa Rica,Female,56-65,Christianity,Urban
Costa Rica,Male,18-25,Christianity,Urban
Costa Rica,Female,46-55,Christianity,Urban
Costa Rica,Male,65+,Christianity,Urban
Costa Rica,Male,65+,Christianity,Urban
Costa Rica,Male,46-55,Christianity,Urban
Costa Rica,Female,26-35,Christianity,Urban
Costa Rica,Male,36-45,I do not identify with any religious group or faith,Urban
Costa Rica,Male,56-65,Christianity,Urban
Costa Rica,Female,56-65,Christianity,Urban
Costa Rica,Male,56-65,I do not identify with any religious group or faith,Urban
Costa Rica,Female,26-35,Christianity,Urban
Costa Rica,Female,18-25,Christianity,Urban
Costa Rica,Male,26-35,,Urban
Costa Rica,Male,56-65,Christianity,Urban
Costa Rica,Male,26-35,Christianity,Urban
Costa Rica,Female,18-25,I do not identify with any religious group or faith,Urban
Costa Rica,Female,18-25,Christianity,Urban
Costa Rica,Female,56-65,Christianity,Urban
Costa Rica,Male,36-45,I do not identify with any religious group or faith,Urban
Costa Rica,Female,56-65,Christianity,Urban
Costa Rica,Female,36-45,Christianity,Urban
Costa Rica,Female,56-65,Christianity,Urban
Costa Rica,Male,56-65,I do not identify with any religious group or faith,Urban
Costa Rica,Male,26-35,Christianity,Urban
Costa Rica,Male,46-55,Christianity,Urban
Costa Rica,Female,65+,Christianity,Urban
Costa Rica,Male,36-45,Christianity,Urban
Costa Rica,Male,46-55,Christianity,Urban
Costa Rica,Female,65+,Christianity,Urban
Costa Rica,Male,36-45,I do not identify with any religious group or faith,Urban
Costa Rica,Female,56-65,Christianity,Urban
Costa Rica,Male,56-65,Christianity,Urban
Costa Rica,Female,56-65,Christianity,Urban
Costa Rica,Female,26-35,Christianity,Urban
Costa Rica,Female,18-25,Christianity,Urban
Costa Rica,Female,36-45,Christianity,Urban
Costa Rica,Male,46-55,Christianity,Urban
Costa Rica,Male,18-25,Christianity,Urban
Costa Rica,Male,56-65,Christianity,Urban
Costa Rica,Male,56-65,I do not identify with any religious group or faith,Urban
Costa Rica,Female,56-65,Christianity,Urban
Costa Rica,Female,26-35,Christianity,Urban
Costa Rica,Male,65+,Christianity,Urban
Costa Rica,Female,18-25,Christianity,Urban
Costa Rica,Female,65+,Christianity,Urban
Costa Rica,Female,65+,Christianity,Urban
Costa Rica,Male,46-55,Christianity,Urban
Costa Rica,Male,56-65,I do not identify with any religious group or faith,Urban
Costa Rica,Female,26-35,I do not identify with any religious group or faith,Urban
Costa Rica,Female,18-25,Christianity,Urban
Costa Rica,Male,18-25,Christianity,Urban
Costa Rica,Female,26-35,Christianity,Urban
Costa Rica,Male,26-35,I do not identify with any religious group or faith,Urban
Costa Rica,Male,65+,Christianity,Urban
Costa Rica,Female,46-55,Christianity,Urban
Costa Rica,Female,65+,Christianity,Urban
Costa Rica,Male,46-55,Christianity,Urban
Costa Rica,Male,46-55,I do not identify with any religious group or faith,Urban
Costa Rica,Male,65+,Christianity,Urban
Costa Rica,Female,46-55,Christianity,Urban
Costa Rica,Female,56-65,Christianity,Urban
Costa Rica,Female,46-55,Christianity,Urban
Costa Rica,Male,18-25,Christianity,Urban
Costa Rica,Female,18-25,Christianity,Urban
Costa Rica,Female,36-45,I do not identify with any religious group or faith,Urban
Costa Rica,Male,26-35,Christianity,Urban
Costa Rica,Male,26-35,I do not identify with any religious group or faith,Urban
Costa Rica,Male,26-35,Christianity,Urban
Costa Rica,Male,65+,Christianity,Urban
Costa Rica,Female,36-45,Christianity,Urban
Costa Rica,Female,26-35,Christianity,Urban
Costa Rica,Male,36-45,Christianity,Urban
Costa Rica,Female,56-65,Christianity,Urban
Costa Rica,Female,18-25,Christianity,Urban
Costa Rica,Male,26-35,,Urban
Costa Rica,Male,26-35,,Urban
Costa Rica,Female,56-65,Judaism,Urban
Costa Rica,Female,36-45,Christianity,Urban
Costa Rica,Male,56-65,Christianity,Urban
Costa Rica,Male,36-45,Christianity,Urban
Costa Rica,Female,65+,Christianity,Urban
Costa Rica,Male,36-45,Christianity,Urban
Costa Rica,Female,18-25,Christianity,Urban
Costa Rica,Male,65+,I do not identify with any religious group or faith,Urban
Costa Rica,Female,65+,Christianity,Urban
Costa Rica,Female,26-35,Christianity,Urban
Costa Rica,Male,65+,Christianity,Urban
Costa Rica,Female,56-65,Christianity,Urban
Costa Rica,Male,46-55,Christianity,Urban
Costa Rica,Male,36-45,Christianity,Urban
Costa Rica,Male,18-25,Christianity,Urban
Costa Rica,Male,65+,Christianity,Urban
Costa Rica,Female,56-65,Christianity,Urban
Costa Rica,Female,56-65,Christianity,Urban
Costa Rica,Female,56-65,Christianity,Urban
Costa Rica,Female,26-35,Christianity,Urban
Costa Rica,Male,46-55,Christianity,Urban
Costa Rica,Male,36-45,I do not identify with any religious group or faith,Urban
Costa Rica,Female,36-45,Christianity,Urban
Costa Rica,Female,65+,Christianity,Urban
Costa Rica,Female,18-25,Christianity,Urban
Costa Rica,Male,56-65,I do not identify with any religious group or faith,Urban
Costa Rica,Male,46-55,Christianity,Urban
Costa Rica,Male,65+,I do not identify with any religious group or faith,Urban
Costa Rica,Female,46-55,Christianity,Urban
Costa Rica,Female,65+,Christianity,Urban
Costa Rica,Male,46-55,Christianity,Urban
Costa Rica,Female,36-45,Christianity,Urban
Costa Rica,Male,56-65,Christianity,Urban
Costa Rica,Male,26-35,I do not identify with any religious group or faith,Urban
Costa Rica,Male,56-65,Christianity,Urban
Costa Rica,Female,65+,Christianity,Urban
Costa Rica,Female,26-35,Christianity,Urban
Costa Rica,Female,26-35,I do not identify with any religious group or faith,Urban
Costa Rica,Female,56-65,Christianity,Urban
Costa Rica,Female,18-25,I do not identify with any religious group or faith,Urban
Costa Rica,Male,26-35,Christianity,Urban
Costa Rica,Female,56-65,Christianity,Urban
Costa Rica,Male,26-35,Christianity,Urban
Costa Rica,Male,18-25,Christianity,Urban
Costa Rica,Male,56-65,Christianity,Urban
Costa Rica,Male,56-65,Christianity,Urban
Costa Rica,Male,36-45,Christianity,Urban
Costa Rica,Female,26-35,I do not identify with any religious group or faith,Urban
Costa Rica,Female,65+,Christianity,Urban
Costa Rica,Female,56-65,Christianity,Urban
Costa Rica,Female,46-55,Christianity,Urban
Costa Rica,Male,26-35,Christianity,Urban
Costa Rica,Female,26-35,Christianity,Urban
Costa Rica,Female,36-45,Christianity,Urban
Costa Rica,Female,36-45,I do not identify with any religious group or faith,Urban
Costa Rica,Female,56-65,Christianity,Urban
Costa Rica,Male,65+,Christianity,Urban
Costa Rica,Female,56-65,Christianity,Urban
Costa Rica,Male,46-55,Christianity,Urban
Costa Rica,Female,26-35,I do not identify with any religious group or faith,Urban
Costa Rica,Male,56-65,Christianity,Urban
Costa Rica,Female,18-25,I do not identify with any religious group or faith,Urban
Costa Rica,Male,65+,Christianity,Urban
Costa Rica,Male,65+,Christianity,Urban
Costa Rica,Male,36-45,I do not identify with any religious group or faith,Urban
Costa Rica,Female,65+,I do not identify with any religious group or faith,Urban
Costa Rica,Female,36-45,I do not identify with any religious group or faith,Urban
Costa Rica,Female,36-45,Christianity,Urban
Costa Rica,Female,46-55,Christianity,Urban
Costa Rica,Male,26-35,Christianity,Urban
Costa Rica,Female,26-35,Christianity,Urban
Costa Rica,Male,36-45,I do not identify with any religious group or faith,Urban
Costa Rica,Female,46-55,Christianity,Urban
Costa Rica,Female,56-65,Christianity,Urban
Costa Rica,Male,56-65,Christianity,Urban
Costa Rica,Male,65+,I do not identify with any religious group or faith,Urban
Costa Rica,Female,65+,Christianity,Urban
Costa Rica,Female,56-65,Christianity,Urban
Costa Rica,Male,18-25,Christianity,Urban
Costa Rica,Male,26-35,Christianity,Urban
Costa Rica,Male,56-65,I do not identify with any religious group or faith,Urban
Costa Rica,Female,56-65,Christianity,Urban
Costa Rica,Male,18-25,I do not identify with any religious group or faith,Urban
Costa Rica,Female,36-45,I do not identify with any religious group or faith,Urban
Costa Rica,Female,18-25,Christianity,Urban
Costa Rica,Male,56-65,Christianity,Urban
Costa Rica,Female,36-45,Christianity,Urban
Costa Rica,Female,46-55,Christianity,Urban
Costa Rica,Male,26-35,I do not identify with any religious group or faith,Urban
Costa Rica,Male,56-65,Christianity,Urban
Costa Rica,Male,26-35,Christianity,Urban
Costa Rica,Male,56-65,I do not identify with any religious group or faith,Urban
Costa Rica,Male,26-35,Christianity,Urban
Costa Rica,Female,56-65,Christianity,Urban
Costa Rica,Female,56-65,I do not identify with any religious group or faith,Urban
Costa Rica,Male,26-35,I do not identify with any religious group or faith,Urban
Costa Rica,Female,36-45,Christianity,Urban
Costa Rica,Female,18-25,Christianity,Urban
Costa Rica,Male,65+,Christianity,Urban
Costa Rica,Female,18-25,I do not identify with any religious group or faith,Urban
Costa Rica,Female,46-55,Christianity,Urban
Costa Rica,Female,46-55,Christianity,Urban
Costa Rica,Female,18-25,Christianity,Urban
Costa Rica,Male,18-25,Christianity,Urban
Costa Rica,Male,65+,Christianity,Urban
